number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_colsample,params_depth,params_leaves,params_lr,params_min_child,params_n,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_NSGAIISampler:generation,state
37,0.7667057456130083,0.7662250884357188,0.4649375143515617,2026-04-17 20:18:12.360970,2026-04-17 20:18:18.251341,0 days 00:00:05.890371,0.6391336642604005,3,132,0.0017888942100339285,74,120,0.0002657925942352368,0.00018249288504126838,0.78966953163493,0,COMPLETE
38,0.7737103666266096,0.7917262830604178,0.4605152160492054,2026-04-17 20:18:18.253749,2026-04-17 20:18:25.744590,0 days 00:00:07.490841,0.7498450458505885,6,100,0.0023817878481417814,67,299,0.004292786024278082,0.00033746312759494907,0.6181216039088178,0,COMPLETE
39,0.7772353088510702,0.8069580911806702,0.4745694440456343,2026-04-17 20:18:25.745297,2026-04-17 20:18:31.681300,0 days 00:00:05.936003,0.8343102325093853,8,29,0.07308025547229001,68,181,2.897825120061561,0.001511010912721949,0.6106045242166487,0,COMPLETE
40,0.776421309827522,0.8065316375631895,0.455101174048532,2026-04-17 20:18:31.682094,2026-04-17 20:18:40.219957,0 days 00:00:08.537863,0.9844762255295657,8,91,0.006993477523765754,95,329,1.4065519514511133,5.782560870607466e-07,0.7544410551203097,0,COMPLETE
41,0.7667671834955824,0.7626512873509933,0.4643207793382105,2026-04-17 20:18:40.220633,2026-04-17 20:18:44.840859,0 days 00:00:04.620226,0.7275902521175045,3,32,0.0014155868529879955,72,109,0.40167777132330196,1.6197478853301623e-08,0.6284754593840916,0,COMPLETE
42,0.7770519415191643,0.8073359989734,0.4552952980910041,2026-04-17 20:18:44.841587,2026-04-17 20:18:52.090805,0 days 00:00:07.249218,0.8940284175215543,5,111,0.05920491279146766,67,159,0.170344601047587,3.4539110844500054e-06,0.9509888054108212,0,COMPLETE
43,0.7749775292089494,0.8012459221299885,0.46417009540515153,2026-04-17 20:18:52.091593,2026-04-17 20:19:01.653099,0 days 00:00:09.561506,0.9105651842967988,9,149,0.0024329021389946463,47,504,1.1674327227577309e-05,2.38130997092364,0.7488072343171133,0,COMPLETE
44,0.7719067781643192,0.8014912191738797,0.5162743230554085,2026-04-17 20:19:01.653844,2026-04-17 20:19:11.096731,0 days 00:00:09.442887,0.8021009489791429,6,118,0.07378778708706622,19,476,0.27423140893587533,7.593577142680321e-06,0.9610211626718267,0,COMPLETE
45,0.7779424097884637,0.8073574144552047,0.46770410861011436,2026-04-17 20:19:11.097400,2026-04-17 20:19:16.156383,0 days 00:00:05.058983,0.980024786820322,6,138,0.08886694893516042,18,105,3.5930587834138925,0.001448575024622653,0.7277254550361659,0,COMPLETE
46,0.7778760955169137,0.8078263730483286,0.4456149093784021,2026-04-17 20:19:16.157178,2026-04-17 20:19:24.303242,0 days 00:00:08.146064,0.9166316174903394,6,63,0.02371021185795433,71,246,0.1278095439355726,6.619953325728894e-08,0.900949811775072,0,COMPLETE
47,0.7751279260703254,0.8067053191297344,0.44248818042065496,2026-04-17 20:19:24.303984,2026-04-17 20:19:29.911771,0 days 00:00:05.607787,0.6468268065710423,3,77,0.011909779017876168,90,375,1.936088201918842e-07,0.07138314619350962,0.7403660050208315,0,COMPLETE
48,0.7742954423765688,0.8059985515972576,0.43468226070490923,2026-04-17 20:19:29.912530,2026-04-17 20:19:35.686887,0 days 00:00:05.774357,0.8824968908625985,3,111,0.022146185013425825,16,142,5.3968335759085875e-08,5.801488380656161e-08,0.9287440237161425,0,COMPLETE
49,0.770461751507127,0.8033228178517997,0.4977624799991319,2026-04-17 20:19:35.687704,2026-04-17 20:19:42.494165,0 days 00:00:06.806461,0.9013512741035766,5,126,0.14028710807204534,96,285,2.434087969048871e-05,5.642953223871804e-08,0.9944004255291483,0,COMPLETE
50,0.7717547402845141,0.7875388823279622,0.46607244117450053,2026-04-17 20:19:42.494957,2026-04-17 20:19:47.867628,0 days 00:00:05.372671,0.8343102325093853,10,136,0.0033958127159684805,68,181,2.897825120061561,0.00027080659985063754,0.6106045242166487,1,COMPLETE
51,0.7742146042981135,0.7846515125219872,0.46342931859849235,2026-04-17 20:19:47.868428,2026-04-17 20:19:55.037536,0 days 00:00:07.169108,0.6479461469334731,7,121,0.005050322074279213,47,103,0.00029870091504560114,5.103930927389519e-06,0.6888431241882921,1,COMPLETE
52,0.7765460185684001,0.8063968841245897,0.49809616090750175,2026-04-17 20:19:55.038546,2026-04-17 20:20:01.021150,0 days 00:00:05.982604,0.8343102325093853,8,129,0.07308025547229001,29,181,2.897825120061561,0.00052821153945323,0.6727299868828402,1,COMPLETE
53,0.7765418041675094,0.806473370389517,0.45399027661149005,2026-04-17 20:20:01.021893,2026-04-17 20:20:09.988789,0 days 00:00:08.966896,0.9844762255295657,8,91,0.006993477523765754,95,329,0.0010608115695043315,3.0632845126552133,0.6888431241882921,1,COMPLETE
54,0.7718460513416213,0.7825740803256496,0.4638058605374714,2026-04-17 20:20:09.989718,2026-04-17 20:20:15.846807,0 days 00:00:05.857089,0.7696888036987906,8,23,0.00265990765382994,68,181,2.897825120061561,0.001511010912721949,0.6708442717628196,1,COMPLETE
55,0.7769147521860592,0.8064492183501172,0.4941097797789398,2026-04-17 20:20:15.847580,2026-04-17 20:20:23.342207,0 days 00:00:07.494627,0.6143769095186968,10,69,0.053915976081982384,32,186,0.008745333795459427,1.4361158183889995,0.8196906658824482,1,COMPLETE
56,0.7767182389061695,0.8070556924971793,0.4510575471980526,2026-04-17 20:20:23.343094,2026-04-17 20:20:31.154684,0 days 00:00:07.811590,0.9100531293444458,5,91,0.027650879647340584,26,360,0.9658611176861268,1.1309571585271483,0.9878338511058234,1,COMPLETE
57,0.7800386576024718,0.8064766471793228,0.462635015902077,2026-04-17 20:20:31.155401,2026-04-17 20:20:40.163783,0 days 00:00:09.008382,0.6232334448672797,10,69,0.006531809029603845,24,269,0.0001550180120475692,0.0007652471350809116,0.662397808134481,1,COMPLETE
58,0.7783830812087245,0.8080070783830291,0.44260152265994135,2026-04-17 20:20:40.164581,2026-04-17 20:20:48.614222,0 days 00:00:08.449641,0.7824279936868144,6,40,0.008708668905847943,32,406,0.1165691561324743,6.267062696005991e-07,0.7465447373174767,1,COMPLETE
59,0.7720823466896454,0.8032781208990192,0.4474523188494921,2026-04-17 20:20:48.614917,2026-04-17 20:20:56.626518,0 days 00:00:08.011601,0.6137554084460873,3,77,0.004601160263509295,21,442,1.527156759251193,2.133142332373004e-06,0.798070764044508,1,COMPLETE
60,0.7739442295532977,0.8019435822958871,0.4527477268739213,2026-04-17 20:20:56.627400,2026-04-17 20:21:03.100775,0 days 00:00:06.473375,0.9844762255295657,6,40,0.006993477523765754,32,186,1.4065519514511133,5.782560870607466e-07,0.7544410551203097,1,COMPLETE
61,0.7743950816863949,0.8059879375478697,0.4553777578627317,2026-04-17 20:21:03.101567,2026-04-17 20:21:10.111886,0 days 00:00:07.010319,0.9193180715867101,3,34,0.05770902485860905,56,534,0.007074168123960424,1.1857478328321251,0.7356119164194803,1,COMPLETE
62,0.7771432333324316,0.8073247408390041,0.44118457292138746,2026-04-17 20:21:10.112787,2026-04-17 20:21:17.540555,0 days 00:00:07.427768,0.9166316174903394,6,63,0.011803129808581628,95,246,7.491839140486663e-08,0.0034281912357116743,0.900949811775072,1,COMPLETE
63,0.7731499152939098,0.7819556786219518,0.46112880524352673,2026-04-17 20:21:17.541358,2026-04-17 20:21:25.472371,0 days 00:00:07.931013,0.6225213102727349,9,21,0.001028055665573648,52,454,1.1036250149900698e-07,5.801488380656161e-08,0.6296178606936361,1,COMPLETE
64,0.7743769193505015,0.8059369210186801,0.4532881494602117,2026-04-17 20:21:25.473314,2026-04-17 20:21:33.463400,0 days 00:00:07.990086,0.8940284175215543,3,137,0.05920491279146766,67,549,0.170344601047587,1.1857478328321251,0.7356119164194803,1,COMPLETE
65,0.7721409752121737,0.803917198859128,0.49765266091229554,2026-04-17 20:21:33.464136,2026-04-17 20:21:38.885563,0 days 00:00:05.421427,0.7423890714605046,9,100,0.08518850836015658,48,159,0.06616297031744844,1.3475391688833286e-08,0.9594216754108317,1,COMPLETE
66,0.7714242910831658,0.8009434341102857,0.46066235913507436,2026-04-17 20:21:38.886405,2026-04-17 20:21:49.398408,0 days 00:00:10.512003,0.8596841208464254,5,77,0.004601160263509295,20,285,1.527156759251193,2.133142332373004e-06,0.9944004255291483,1,COMPLETE
67,0.7745091812984555,0.8060211717048043,0.4621199111042521,2026-04-17 20:21:49.399301,2026-04-17 20:22:00.313999,0 days 00:00:10.914698,0.828024468035746,5,92,0.042020550785392664,97,392,3.7274238226165594e-06,0.0034281912357116743,0.7499482318094817,1,COMPLETE
68,0.7764623285529038,0.8070781261028042,0.4470202533653973,2026-04-17 20:22:00.314838,2026-04-17 20:22:06.607716,0 days 00:00:06.292878,0.8550229885420852,5,55,0.022717137441563427,49,131,0.9658611176861268,0.33405739074934476,0.6313825525369063,1,COMPLETE
69,0.7790503045804293,0.8080163857386979,0.45580181727424895,2026-04-17 20:22:06.608461,2026-04-17 20:22:12.210382,0 days 00:00:05.601921,0.9474396512757841,6,40,0.032696659634451126,24,186,1.2099668294649193e-08,8.189245406796203e-08,0.8196906658824482,1,COMPLETE
70,0.775659742810124,0.8048769263286789,0.4509806579668122,2026-04-17 20:22:12.211115,2026-04-17 20:22:22.516196,0 days 00:00:10.305081,0.842571623863836,9,21,0.003065949165065247,24,582,1.2099668294649193e-08,8.189245406796203e-08,0.9879515306830556,1,COMPLETE
71,0.7754902187748423,0.8062644399036714,0.48220203684071605,2026-04-17 20:22:22.516872,2026-04-17 20:22:27.706552,0 days 00:00:05.189680,0.6163100566219055,6,138,0.08886694893516042,13,145,1.0478232320633702,0.001448575024622653,0.7277254550361659,1,COMPLETE
72,0.7804137185946189,0.8085991239513559,0.46436327103348807,2026-04-17 20:22:27.707317,2026-04-17 20:22:36.710337,0 days 00:00:09.003020,0.828024468035746,10,98,0.014071026173708619,24,184,0.6245760287469893,0.0034281912357116743,0.662397808134481,1,COMPLETE
73,0.7763383948576688,0.8067032751350454,0.4590309884811633,2026-04-17 20:22:36.711088,2026-04-17 20:22:45.938919,0 days 00:00:09.227831,0.7007129183301457,10,93,0.005050322074279213,80,452,0.00029870091504560114,5.103930927389519e-06,0.9849789179768444,1,COMPLETE
74,0.775328526741764,0.8057893472764635,0.4934456494531805,2026-04-17 20:22:45.939807,2026-04-17 20:22:53.101569,0 days 00:00:07.161762,0.980024786820322,10,108,0.08886694893516042,79,221,3.5930587834138925,0.0009653583548608157,0.6295186258941595,1,COMPLETE
75,0.7784656757686468,0.8078529523703377,0.4532454885081936,2026-04-17 20:22:53.102249,2026-04-17 20:22:59.513086,0 days 00:00:06.410837,0.9100531293444458,5,91,0.027650879647340584,26,360,2.854239907497756,0.07138314619350962,0.7403660050208315,1,COMPLETE
76,0.763520136267938,0.7978491148858258,0.5406132175465407,2026-04-17 20:22:59.513783,2026-04-17 20:23:07.636949,0 days 00:00:08.123166,0.6232334448672797,10,146,0.14028710807204534,96,285,0.6245760287469893,0.002570603566117598,0.662397808134481,1,COMPLETE
77,0.773950406585288,0.8029430740785255,0.44867754050343167,2026-04-17 20:23:07.637612,2026-04-17 20:23:12.489981,0 days 00:00:04.852369,0.8940284175215543,5,86,0.013750188323380071,47,103,1.0927895733904103e-05,3.4539110844500054e-06,0.6888431241882921,1,COMPLETE
78,0.780652017947998,0.808866900313174,0.45896340501216826,2026-04-17 20:23:12.490787,2026-04-17 20:23:23.049799,0 days 00:00:10.559012,0.9795542149013333,7,99,0.008708668905847943,25,406,0.004619423115484311,6.267062696005991e-07,0.6260206371941118,1,COMPLETE
79,0.7744440341657823,0.7987774667160851,0.4641997699177055,2026-04-17 20:23:23.050584,2026-04-17 20:23:30.341037,0 days 00:00:07.290453,0.8010548372420768,8,136,0.0033958127159684805,67,296,0.170344601047587,0.00012327345918220902,0.9179245214166594,1,COMPLETE
80,0.7742637217934263,0.805485025121613,0.48792736917772517,2026-04-17 20:23:30.341785,2026-04-17 20:23:38.596274,0 days 00:00:08.254489,0.6479461469334731,8,86,0.06026633507635092,47,184,7.491839140486663e-08,0.0034281912357116743,0.8784119186699892,1,COMPLETE
81,0.7703820305335654,0.7992684048076526,0.5428087337871685,2026-04-17 20:23:38.597086,2026-04-17 20:23:46.545445,0 days 00:00:07.948359,0.7423890714605046,7,138,0.07378778708706622,19,377,0.27423140893587533,1.3475391688833286e-08,0.6181785521365831,1,COMPLETE
82,0.7680839547722428,0.8020434490363947,0.502961769493764,2026-04-17 20:23:46.546227,2026-04-17 20:23:54.406865,0 days 00:00:07.860638,0.8809936335948436,4,134,0.14270774024443011,77,359,1.7195719847367482e-05,4.388606059101698e-06,0.8788062963981071,1,COMPLETE
83,0.7735410588439765,0.8055868750596998,0.4648455310450097,2026-04-17 20:23:54.407549,2026-04-17 20:23:59.252062,0 days 00:00:04.844513,0.6508242050607539,5,24,0.14028710807204534,84,115,2.434087969048871e-05,0.08510243330316114,0.7440762565645052,1,COMPLETE
84,0.779086885195284,0.8007371907677129,0.5570914593733007,2026-04-17 20:23:59.252846,2026-04-17 20:24:10.787694,0 days 00:00:11.534848,0.9801645936306235,10,134,0.053915976081982384,18,359,1.7195719847367482e-05,0.0007652471350809116,0.8313120563984696,1,COMPLETE
85,0.7767004061210305,0.8063376032255951,0.44912924669598975,2026-04-17 20:24:10.788420,2026-04-17 20:24:19.306151,0 days 00:00:08.517731,0.637469907131237,8,131,0.005106219018733596,69,425,2.0391173859019014e-05,2.4368079851853013e-06,0.8273234413341887,1,COMPLETE
86,0.7772458385990492,0.8073533115791747,0.46131008198273216,2026-04-17 20:24:19.307004,2026-04-17 20:24:27.879525,0 days 00:00:08.572521,0.9166316174903394,6,125,0.02371021185795433,71,370,1.1256839212661599e-06,6.619953325728894e-08,0.7272013899887455,1,COMPLETE
87,0.7717232645792317,0.7917425441472392,0.44904412997733734,2026-04-17 20:24:27.880293,2026-04-17 20:24:34.106469,0 days 00:00:06.226176,0.9561055135563665,5,60,0.0023817878481417814,67,299,0.9658611176861268,0.0001778010520878397,0.6181216039088178,1,COMPLETE
88,0.7718401776406539,0.8037217036367863,0.5066803265342545,2026-04-17 20:24:34.107219,2026-04-17 20:24:42.180238,0 days 00:00:08.073019,0.710952473192453,6,138,0.08886694893516042,66,328,4.932765131967249e-07,3.4539110844500054e-06,0.9509888054108212,1,COMPLETE
89,0.7746115339896772,0.8029941533381549,0.4532323290249296,2026-04-17 20:24:42.180931,2026-04-17 20:24:49.065420,0 days 00:00:06.884489,0.9268888800804863,6,134,0.005523209354840282,33,246,0.0009926755025313784,6.619953325728894e-08,0.8639936184136716,1,COMPLETE
90,0.7748979465504854,0.806457869941939,0.44222826672123683,2026-04-17 20:24:49.066199,2026-04-17 20:24:56.082514,0 days 00:00:07.016315,0.689707723784224,3,91,0.020002529412259395,72,180,0.025681062756497588,0.28749982347407854,0.7301321323053057,1,COMPLETE
91,0.7732520240694635,0.8048259223392196,0.4842781515868022,2026-04-17 20:24:56.083268,2026-04-17 20:25:02.234700,0 days 00:00:06.151432,0.6143769095186968,10,126,0.053915976081982384,96,269,2.434087969048871e-05,0.0007652471350809116,0.8313120563984696,1,COMPLETE
92,0.7750859494828232,0.8066356114890729,0.44226580191522713,2026-04-17 20:25:02.235428,2026-04-17 20:25:08.721330,0 days 00:00:06.485902,0.6143769095186968,5,69,0.053915976081982384,95,184,0.0001550180120475692,0.0034281912357116743,0.8784119186699892,1,COMPLETE
93,0.7831687677138943,0.809716430400053,0.4670736853724854,2026-04-17 20:25:08.722175,2026-04-17 20:25:17.942536,0 days 00:00:09.220361,0.8912865394447438,10,108,0.011616996897195595,14,221,2.7678419414850017e-06,0.28749982347407854,0.6950550175969599,1,COMPLETE
94,0.7724393521492093,0.802965290030406,0.44936456072678654,2026-04-17 20:25:17.943303,2026-04-17 20:25:26.306476,0 days 00:00:08.363173,0.7396838298450643,3,137,0.0033596393259423033,67,549,0.03416654859330391,1.1857478328321251,0.7356119164194803,1,COMPLETE
95,0.7689190991673834,0.790227192680352,0.4405332905153544,2026-04-17 20:25:26.307368,2026-04-17 20:25:32.044769,0 days 00:00:05.737401,0.7396838298450643,3,137,0.0023817878481417814,67,332,0.03416654859330391,0.00033746312759494907,0.7356119164194803,1,COMPLETE
96,0.7793410789980498,0.8080026400133173,0.4625901609308075,2026-04-17 20:25:32.045599,2026-04-17 20:25:41.259701,0 days 00:00:09.214102,0.7554709158757928,6,118,0.020002529412259395,19,476,2.7678419414850017e-06,7.593577142680321e-06,0.7301321323053057,1,COMPLETE
97,0.7720823466896454,0.8032781208990192,0.4474523188494921,2026-04-17 20:25:41.260606,2026-04-17 20:25:47.525632,0 days 00:00:06.265026,0.6137554084460873,3,77,0.004601160263509295,21,442,1.527156759251193,2.133142332373004e-06,0.798070764044508,1,COMPLETE
98,0.7735410723146643,0.7831051614805093,0.46826155079628806,2026-04-17 20:25:47.526434,2026-04-17 20:25:56.830715,0 days 00:00:09.304281,0.7413408912104211,10,108,0.001028055665573648,80,454,1.1036250149900698e-07,0.001790214237193581,0.6296178606936361,1,COMPLETE
99,0.7752702470138301,0.8068316334387303,0.44727631941055823,2026-04-17 20:25:56.831627,2026-04-17 20:26:02.116478,0 days 00:00:05.284851,0.689707723784224,3,91,0.027786919322282833,72,180,0.0009926755025313784,1.365343060974712e-06,0.8639936184136716,1,COMPLETE
